step temp press etotal pe ke density
101000 137.14994409812 -26.5336969339723 -941.316339308541 -1308.84365992897 367.527320620428 0.367485756939833
102000 142.143880964504 8.49822418709414 -905.046009201334 -1285.95582332491 380.909814123572 0.361961003121885
103000 141.805189842554 12.0328790626914 -911.648822728801 -1291.65102991614 380.002207187334 0.363805482893129
104000 145.790256317333 78.2138153253452 -886.304105325874 -1276.98528736515 390.681182039281 0.361796601339357
105000 146.157771268843 26.2527633413099 -879.981809108431 -1271.64783869034 391.666029581907 0.359609757222442
106000 141.271916639473 9.10881773851375 -915.441199327184 -1294.01436858981 378.57316926263 0.365881621596731
107000 128.728854335736 79.7131631571523 -955.921113363605 -1300.88203355693 344.960920193324 0.36921526318708
108000 136.000884799321 -131.130456513889 -934.589826272133 -1299.03795726475 364.448130992618 0.362087629242346
109000 140.722472389259 49.0189183894244 -931.55079488444 -1308.65159188736 377.100797002917 0.368589823035787
110000 141.834241026421 110.482741955813 -910.116483828536 -1290.19654087456 380.080057046024 0.366780990838731
111000 140.123844174326 -68.6088022930616 -920.873257630008 -1296.36988173057 375.49662410056 0.361895268001957
112000 142.729155105134 -1.98180459896697 -904.705159146698 -1287.18336061558 382.478201468886 0.362320128560015
113000 146.920440678202 105.86142666503 -900.873855267883 -1294.58364685337 393.709791585489 0.364614468719458
114000 138.431532391844 12.3743907195885 -936.769875789428 -1307.73153037789 370.961654588467 0.369087934478136
115000 136.84103333004 -47.1447130834645 -931.621484878362 -1298.32100241327 366.699517534908 0.364709106677982
116000 140.158192143248 28.1488849645468 -917.290247649145 -1292.8789156588 375.588668009653 0.363681464019944
117000 138.645887210502 -6.0899844240643 -905.613193116041 -1277.14926465146 371.53607153542 0.361439252441101
118000 139.993246717086 -11.3702247632628 -912.095576498008 -1287.24223229304 375.146655795032 0.362991676906076
119000 140.35482836492 14.0898010134841 -936.704229006458 -1312.81983258406 376.115603577604 0.368804412240499
120000 143.525219089465 58.444748937183 -941.992980975042 -1326.60443350085 384.611452525805 0.374271080371022
121000 139.039405284995 -39.4341054804236 -915.186540436426 -1287.77714133739 372.590600900962 0.361837258141251
122000 138.735859018576 -59.2545679992546 -912.510131142148 -1284.28730447145 371.777173329302 0.36111640643015
123000 142.321802760842 47.4356222495317 -872.020833484991 -1253.40743322826 381.386599743269 0.356595300562003
124000 142.467767445821 126.956595303683 -913.357841629791 -1295.13558998 381.777748350205 0.368365769267372
