step temp press etotal pe ke density
101000 140.317097154714 84.8557189707276 -912.707147952824 -1288.72164138648 376.014493433651 0.366450891597916
102000 136.958317009296 88.0567309282196 -919.08888640903 -1286.10269467641 367.013808267384 0.365637912372658
103000 138.773629308489 -28.9000817591885 -921.416069217019 -1293.29445741405 371.878388197028 0.364802384190174
104000 138.093035212868 -31.4052579156321 -936.628070478057 -1306.68263784863 370.054567370571 0.367453386060043
105000 138.221441717524 -50.6390824535596 -923.036182205955 -1293.43484668074 370.39866447478 0.361183635425651
106000 136.684344826013 84.3421996670999 -897.17573613851 -1263.45536793132 366.279631792806 0.359935263832833
107000 138.998076005692 17.1589417345783 -954.755806991598 -1327.2356558293 372.479848837698 0.373015632102322
108000 143.469208524727 -41.8580340599724 -906.188048647051 -1290.64940696086 384.46135831381 0.361645348963213
109000 138.778924491056 -21.6531223309513 -896.809722257173 -1268.70230021034 371.892577953166 0.358904449310565
110000 141.695239666432 44.5562539505787 -941.178459606292 -1320.88602800323 379.707568396938 0.371882817483806
111000 138.77559747054 62.792629632994 -917.385378294277 -1289.26904067009 371.883662375812 0.365295228480169
112000 137.026331738683 -8.4645329429024 -941.346106860985 -1308.54217747939 367.196070618408 0.368491135886144
113000 145.487119140527 72.4666883352571 -907.353242463938 -1297.22209318873 389.868850724788 0.366884081969353
114000 137.572336130061 26.0471268316113 -956.990529164921 -1325.6497540874 368.659224922479 0.374324895696479
115000 148.230808829439 -25.2286034827947 -860.015687407544 -1257.23693573345 397.221248325901 0.354594938064846
116000 142.782603110589 -22.7875770714418 -901.941713463561 -1284.56314213073 382.621428667168 0.361924907633461
117000 140.095716644167 -26.9886513390244 -867.813298037697 -1243.23454743896 375.421249401262 0.351277693525039
118000 140.669004570058 -45.9142455555587 -889.505845821762 -1266.46336253055 376.957516708787 0.356312786001152
119000 137.816361531944 -8.66667372885447 -913.728921856559 -1283.04207341902 369.313151562458 0.361732240081775
120000 135.721791347489 31.3236016920225 -924.094132567952 -1287.79436337564 363.700230807687 0.364849573377807
121000 134.226669629438 -121.252389189607 -928.403517651244 -1288.09719867395 359.693681022704 0.359681869963465
122000 140.53364630725 -29.2949716036263 -897.601502564186 -1274.19629320713 376.594790642942 0.358275097795239
123000 141.47475349401 91.483933589292 -922.154340460899 -1301.27106142646 379.116720965559 0.367339136009063
124000 135.807649514882 71.8250034500833 -939.699876723171 -1303.63018580338 363.930309080213 0.368881233100607
125000 138.975665053466 -13.5825964914072 -881.670040845264 -1254.08983397329 372.419793128029 0.353292618723314
126000 134.766666756862 -80.8525625862367 -913.550527270185 -1274.69126464198 361.140737371795 0.358767448354353
127000 146.892159776619 49.3342909356331 -931.722987206195 -1325.35699309558 393.634005889388 0.37453709451466
128000 139.117781876342 -7.7089229775339 -903.719262107066 -1276.51989254035 372.800630433287 0.360343550217741
129000 141.703918012067 22.0078177560563 -931.570600382764 -1311.3014245611 379.730824178335 0.370122830315254
130000 139.688708601506 50.1866886743531 -917.206879061868 -1291.5374493792 374.33057031733 0.366483395799514
131000 141.257624101098 -15.1221345935055 -916.363691327464 -1294.89856018561 378.534868858148 0.364836783121615
132000 139.303270221576 -46.4533071682085 -916.710999681682 -1290.00869218071 373.297692499032 0.360949696070093
133000 141.610326257147 -18.921142114427 -891.309122076721 -1270.789143915 379.480021838283 0.357715036098712
134000 135.325089162884 44.0418572525994 -910.214319526788 -1272.85148835548 362.637168828689 0.359433491197835
135000 140.446699230909 -101.509588122632 -911.85657697083 -1288.21837133941 376.361794368581 0.359045891905018
136000 138.776784606106 0.523679717063146 -892.011518642669 -1263.89836224292 371.886843600249 0.357523861992232
137000 139.938162702319 32.7266729279261 -932.37816833985 -1307.37721284353 374.999044503685 0.367946203628007
138000 136.643005745887 -21.2985349293858 -935.910009281049 -1302.07886274685 366.168853465804 0.365998898114767
139000 141.072783893153 7.4068790860351 -902.140193030568 -1280.17973666773 378.039543637159 0.361252049923707
140000 146.618089217021 71.3585327115505 -856.203785464221 -1249.10335125528 392.899565791055 0.355463221132382
141000 140.955285514946 -26.754141307335 -927.295086440233 -1305.01976400578 377.724677565549 0.366111705662084
142000 144.379467748885 19.9998145845872 -922.210151745632 -1309.11077560873 386.900623863096 0.36849235337486
143000 138.841250467119 31.9394989877415 -903.292565302764 -1275.35216118028 372.059595877513 0.360832764896601
144000 136.442175160107 92.5104538269516 -927.186754193186 -1292.81743225122 365.630678058034 0.367704031925264
145000 142.55239702933 -7.44137540131435 -907.486191225499 -1289.49072555274 382.00453432724 0.36189931489961
146000 139.771305420588 1.89259402494253 -885.942280612068 -1260.49418960954 374.551908997477 0.354918341704997
147000 138.256693178157 -37.9139990576924 -904.742661710462 -1275.23579122465 370.493129514189 0.359269749752948
148000 143.610670116485 -15.1214416106705 -897.623054292796 -1282.46349405743 384.840439764636 0.36222256658582
149000 143.330924759754 18.245179844871 -887.192287192491 -1271.28307983119 384.090792638702 0.361053334922913
150000 141.002356477733 -115.162941138971 -901.09171084632 -1278.94252674131 377.850815894995 0.356347593888988
151000 141.596026985318 -71.3363902183942 -913.803416551827 -1293.24511994167 379.441703389839 0.361549752924932
152000 139.511599231517 78.9073208123678 -902.908794049677 -1276.76475584539 373.855961795711 0.363115304447379
153000 139.216198670755 -13.4337763066107 -938.815628106461 -1311.87999077086 373.064362664404 0.36831307457372
154000 144.140649456351 113.37001408299 -912.405773541451 -1298.66642450665 386.260650965203 0.368984326578442
155000 143.497227506559 53.3726743487491 -910.042555486286 -1294.57899761721 384.53644213092 0.366712380333235
156000 134.423882116027 -20.5920049184577 -922.73736998958 -1282.95953082513 360.222160835549 0.360782108822763
157000 134.736088627659 -15.6808853958517 -910.987338523601 -1272.04613420764 361.058795684035 0.359615751520478
158000 144.80227008548 48.9935968182043 -884.701614689864 -1272.73524236818 388.033627678318 0.359254254295586
