step temp press etotal pe ke density
1000 139.313378532376 18.4308582934223 -909.383326222033 -1282.70810644909 373.324780227054 0.362328380081596
2000 144.000771637011 51.4193661091523 -892.171077429514 -1278.05689105523 385.885813625719 0.362239822927889
3000 146.371025400833 85.1285004999961 -875.615076435686 -1267.85257340139 392.237496965703 0.362046797421709
4000 143.395021102852 24.006302023139 -904.670667973717 -1288.9332226747 384.262554700986 0.365074847459526
5000 141.210432400753 29.0624888449457 -888.455848386907 -1266.86425536935 378.408406982443 0.360340703934907
6000 140.694978955755 -49.3947281488517 -900.61164609591 -1277.63876761892 377.027121523012 0.358543061221614
7000 140.627822501529 55.5145411910752 -924.249877636099 -1301.09703676943 376.847159133335 0.367676853667434
8000 139.190993184153 -86.8760574073925 -873.214084461114 -1246.21090276729 372.996818306173 0.350682356450497
9000 141.033102833129 102.947092827825 -910.579584777653 -1288.51279316425 377.933208386598 0.367333957612423
10000 139.170997704382 87.4112432687798 -923.507442121083 -1296.45067757563 372.943235454549 0.366073999058415
11000 135.980775860834 102.34446871837 -937.751751181602 -1302.1459952818 364.394244100202 0.36996237222048
12000 139.454886975329 33.2715235307772 -947.902333939505 -1321.6063211668 373.703987227291 0.370492134258081
13000 143.834099497939 11.0055216378319 -911.440669380703 -1296.87984363593 385.439174255225 0.366244132212557
14000 138.333332725796 57.8216917369442 -935.901587648017 -1306.60009185472 370.698504206703 0.3680959622578
15000 138.268011598545 -37.1259058247917 -907.336810327338 -1277.86027035859 370.523460031248 0.361483102437448
16000 140.502696730719 57.9883807335967 -906.828279767874 -1283.34013333773 376.511853569859 0.362933969289879
17000 145.004613798176 112.358514728972 -892.094712472075 -1280.67057035734 388.575857885269 0.364811193223289
18000 136.187675471833 25.8402564692047 -943.456463765339 -1308.40514673293 364.948682967588 0.369297416071646
19000 139.358078989638 -42.3539935173612 -900.270058907024 -1273.71462510553 373.444566198504 0.35857853714665
20000 138.663881426746 83.561811044712 -915.739008758279 -1287.32330026292 371.584291504638 0.364846505866225
21000 138.41772631984 -59.5487570879069 -915.753642729733 -1286.67830052112 370.924657791383 0.36115675340838
22000 147.970448920119 32.234030084016 -927.407950650975 -1323.93149996942 396.523549318447 0.37107791901987
23000 137.104089622877 24.102419494543 -920.883510764229 -1288.28795293556 367.404442171331 0.363537061505638
24000 135.076569805839 -33.6870357453298 -960.954749390078 -1322.92594891038 361.971199520297 0.369807844266312
25000 136.09350902107 59.8065013469472 -918.274292653498 -1282.97063324086 364.696340587365 0.364550946627186
26000 134.133575986722 27.5956295043931 -941.661197728752 -1301.1054112267 359.444213497949 0.366885226183975
27000 140.263755254496 68.7827576231539 -930.625119582882 -1306.49667015358 375.871550570693 0.369317692078723
28000 137.60648481672 43.5619460161894 -922.825411475262 -1291.57614628054 368.75073480528 0.364932581786142
29000 140.595459518384 94.0974955475554 -913.620263338106 -1290.38069782448 376.760434486373 0.365910413472539
30000 138.339116896297 3.25005106564221 -870.150214541815 -1240.86421886921 370.714004327394 0.351828080868093
31000 131.628873158881 -4.28926661042961 -934.003957998156 -1286.73619851412 352.732240515968 0.363748836847145
32000 136.736790432554 -27.3591031432937 -916.380130442116 -1282.80030325648 366.420172814365 0.362144586726228
33000 141.001787237337 -13.7742037887341 -920.200619594876 -1298.04991006892 377.849290474048 0.365461035132223
