step temp press etotal pe ke density
1000 137.565936653841 10.8127260014932 -933.919037677437 -1302.56111361481 368.642075937375 0.367238446181494
2000 149.274883559194 -91.6941905491728 -899.083984494107 -1299.10309023422 400.019105740118 0.362521736368161
3000 149.981014964623 46.7796427783824 -849.873867035986 -1251.78522716345 401.911360127459 0.35493164039045
4000 139.767019338701 169.406918809322 -885.920470848701 -1260.46089422581 374.540423377106 0.361865185402981
5000 134.88990930006 -5.06605804911365 -968.872115548027 -1330.34311190743 361.470996359402 0.372677002350487
6000 142.160827899123 48.4728288238903 -957.191876099503 -1338.14710374121 380.955227641707 0.376282090559137
7000 138.719118362907 5.6388428036424 -930.42726707073 -1302.15957965755 371.732312586821 0.366267702163057
8000 142.19492175223 -52.5588765637358 -886.221736172522 -1267.26832675691 381.046590584391 0.355993255948348
9000 143.48461209819 -0.488100647192346 -881.368331719314 -1265.87096773192 384.50263601261 0.357316806711302
10000 143.195841845363 -48.1490328511626 -870.799851283383 -1254.52865572067 383.72880443729 0.35300098148219
11000 145.141479740947 -34.7383467928214 -917.723452767351 -1306.66607692118 388.942624153834 0.367213327091045
12000 147.49154995421 -2.64286128357837 -892.999222863762 -1288.2394435236 395.240220659835 0.361154009569378
13000 137.246806483022 26.3899837745073 -935.319807054519 -1303.10669447992 367.786887425402 0.3674633347416
14000 144.604360310865 12.7367539351806 -909.685429272795 -1297.18870858191 387.503279309114 0.363327580513294
15000 140.144467836718 94.9656623288213 -921.682971417843 -1297.2348617413 375.551890323453 0.368135295344819
16000 137.844917181094 8.45466862279295 -912.02427855533 -1281.41395206819 369.389673512865 0.360530708483632
17000 145.337537256058 -0.93407401371262 -917.096691072936 -1306.56470000684 389.468008933901 0.365790307306421
18000 141.370689425304 121.388321107117 -895.404752254793 -1274.24260771592 378.837855461124 0.363724897055651
19000 133.449924507698 -6.57931122645774 -930.830414740371 -1288.44261439409 357.612199653714 0.362888498172587
20000 131.606544982683 77.1736254901182 -900.942360162728 -1253.61476678794 352.672406625211 0.355663603251553
21000 143.319167522158 91.3268585434621 -923.494147452624 -1307.55343365463 384.059286202007 0.369026750605859
22000 143.8358321557 12.2005622577362 -896.296995752898 -1281.7408130947 385.4438173418 0.361753587792899
23000 143.890051903941 70.3953701500521 -933.823623075551 -1319.412735692 385.58911261645 0.372515935372498
24000 139.667757515734 21.3097995392912 -947.367405188767 -1321.64183187098 374.274426682212 0.372500668632343
25000 136.011497726493 -49.4970515029099 -920.690255218255 -1285.16682618373 364.476570965476 0.361381455518853
26000 142.795927466681 20.2223272853242 -892.856223493936 -1275.51335808082 382.657134586886 0.36139011477171
27000 137.432568981192 -7.38350425807298 -891.322444995271 -1259.60712914726 368.284684151994 0.355622561075476
28000 137.200339318908 -29.9956986686573 -908.23956074592 -1275.90192787031 367.662367124385 0.357248848599805
29000 138.003385909038 -9.01495382630431 -939.556538473774 -1309.37086828064 369.814329806867 0.366981176970162
30000 137.734687052625 107.676706504797 -914.284281435814 -1283.37856595648 369.094284520661 0.364130135181284
31000 133.655123406752 9.38037584358792 -940.286508932194 -1298.44858997346 358.162081041269 0.364448108347602
32000 138.365229652202 2.86298395114733 -925.757133850847 -1296.54111378979 370.783979938938 0.363612039545188
33000 137.494678923064 29.0448971182041 -915.896619073436 -1284.34774223254 368.451123159099 0.3624957629022
34000 141.421133952942 -25.6922502225956 -911.724791797582 -1290.69782589261 378.973034095025 0.362777438641874
35000 132.13406169551 -5.92068129619136 -949.018502203714 -1303.10452080903 354.086018605318 0.367987799874934
36000 136.458876926532 -3.84539589008305 -915.432034175936 -1281.10746876307 365.675434587134 0.362454895930831
37000 137.661799656578 -62.3326069734291 -916.801257815426 -1285.70022246518 368.898964649756 0.360588497638627
38000 142.789378876911 113.861965226911 -864.880757719492 -1247.5203437345 382.639586015009 0.356699011266849
39000 130.637970540985 -27.2076739746889 -947.978868014894 -1298.05573898955 350.076870974656 0.36645145997097
40000 142.886057247639 -80.1764850086758 -917.941865367645 -1300.84052507597 382.898659708325 0.363224716284249
41000 144.882824024141 97.1980942847469 -873.95522629438 -1262.20471824764 388.249491953263 0.359742123824387
42000 138.709785472441 -146.839831315567 -910.996128431204 -1282.70343122127 371.707302790066 0.355604704448442
43000 134.927363329639 28.2205690154223 -897.862513311174 -1259.43387704023 361.571363729058 0.356211287796063
44000 139.213951394843 -4.67009172574724 -933.837021188065 -1306.89536171881 373.058340530745 0.368178801140756
45000 142.610211052093 146.579699671886 -920.29115327827 -1302.45061463096 382.159461352694 0.369987353581332
46000 139.894073189891 62.0823569626992 -881.0066080759 -1255.88750378648 374.880895710578 0.35608417234205
47000 138.87038644695 132.113610890818 -957.535018762579 -1329.67269173062 372.137672968039 0.376490747683503
48000 136.242876942638 -86.5095812875698 -917.312506364633 -1282.40911537618 365.096609011545 0.359929374416486
49000 133.847153950668 -85.2572664602858 -913.599774183141 -1272.27644873553 358.676674552385 0.356603595332471
50000 142.481094119605 -3.29725744583775 -905.8515150698 -1287.66497555056 381.813460480756 0.362156364145752
51000 134.746127072272 12.3897646867605 -932.929887648247 -1294.01558383652 361.08569618827 0.365004293007988
52000 139.944522977325 -28.2469304321431 -928.311033838031 -1303.32712227744 375.016088439408 0.364599557970732
53000 136.886793754625 67.0232550763402 -943.738145240371 -1310.56028919229 366.822143951922 0.370940543370864
54000 143.319494780089 53.3913958354157 -925.204171326094 -1309.26433449696 384.06016317087 0.369129078443077
55000 146.127892097657 -20.4883100724051 -887.24791422244 -1278.8338751481 391.585960925661 0.360459770498286
56000 140.999188930412 11.6422729686223 -890.19597257622 -1268.03830024187 377.842327665653 0.358053455407473
57000 138.691273017482 34.9213140788691 -908.193190755339 -1279.85088482691 371.657694071567 0.362947582228512
58000 131.875197050426 -88.0304957257891 -924.11898244502 -1277.51130897458 353.392326529562 0.358511537329194
59000 135.753008139044 -47.3579931482058 -928.832313183123 -1292.61619713288 363.783883949757 0.363525803095892
60000 138.207523474585 -17.5812903056787 -926.55607063128 -1296.91743771911 370.361367087829 0.363256842073168
61000 141.06869587794 -2.25662515147002 -892.368031104214 -1270.39661988982 378.028588785607 0.357302676244572
62000 135.620451890402 29.2165520577833 -927.458137150829 -1290.88680372726 363.428666576426 0.365092330570535
63000 132.541983656568 81.3442277812847 -921.300188839488 -1276.47933559995 355.179146760459 0.362114918388999
64000 146.84005205897 45.7988936304092 -894.068861699778 -1287.56323202477 393.49437032499 0.365158814339953
65000 137.04162110432 62.9060291244428 -934.873939850107 -1302.11098211909 367.237042268988 0.367728554146837
66000 139.044519151801 -4.3324088155697 -940.073225148652 -1312.67752992516 372.604304776509 0.367830009220914
67000 144.306429502704 177.086043202007 -868.27437922102 -1254.97927897283 386.704899751807 0.361048794568195
68000 141.251572921564 33.5074687117021 -899.970679845999 -1278.48933306647 378.518653220471 0.362066406681205
69000 139.290393065602 -30.0472601986728 -939.605784882604 -1312.86896984564 373.263184963039 0.369160097061333
70000 142.438975264746 18.6877512753858 -907.307618418731 -1289.00821097252 381.700592553789 0.362395806545802
71000 139.201681771483 41.6815455987503 -916.150201139669 -1289.17566216887 373.025461029203 0.365288983619444
72000 138.767101962518 10.2975793235069 -899.241018405828 -1271.10191495901 371.860896553185 0.35922358496564
73000 140.409922484808 137.70607330717 -908.613955442558 -1284.87719739069 376.263241948131 0.367070282013875
74000 132.79243617683 27.1402861759927 -918.902876638548 -1274.75317309812 355.850296459572 0.361541607022943
75000 134.642340767428 -95.2071558629063 -929.566608759919 -1290.37418378097 360.807575021053 0.360638463554347
76000 140.080671097995 76.9126213380001 -950.484159577934 -1325.8650907034 375.380931125462 0.374086936246559
77000 144.329649859452 70.0307500934528 -910.888023705808 -1297.65514816763 386.767124461817 0.366811360563733
78000 141.432491883588 79.7791755254283 -923.566464957415 -1302.56993544704 379.003470489626 0.367768226310732
79000 144.883676576894 -16.0411332298007 -874.471377961321 -1262.72315454132 388.251776579998 0.356083014099871
80000 145.663637210436 69.5039783703954 -899.374477378612 -1289.71635208968 390.341874711064 0.364663303779045
81000 139.140362669475 -52.1350176840379 -894.337765841749 -1267.19890711558 372.861141273828 0.355293227916414
82000 138.670389140884 116.726196203759 -909.652364571636 -1281.25409511175 371.601730540113 0.364538764347495
83000 138.254681211809 -1.34931312014896 -920.515830964648 -1291.00356891557 370.487737950919 0.362542704494317
84000 132.245411620638 -89.033670288554 -923.301451289444 -1277.68585966009 354.384408370641 0.357558315055453
85000 132.215622828752 -67.144178387724 -920.885085049959 -1275.18966695812 354.304581908164 0.35833839889925
86000 141.324774607217 95.2581387209871 -937.435783147482 -1316.15059845588 378.714815308396 0.372704359598376
87000 145.62510842337 -16.8981925267616 -881.178113729515 -1271.41674099144 390.238627261928 0.359848413594816
88000 141.456151890171 -7.02173535557995 -918.049879532827 -1297.11675288333 379.066873350506 0.364139981096758
89000 137.444643770989 -0.412490989122325 -903.463940847514 -1271.78098239615 368.317041548639 0.358198371764958
90000 143.894125194858 55.9788478494535 -920.304007025556 -1305.90403503615 385.600028010596 0.368179892997933
91000 145.152641453972 9.5038497818337 -908.367616925206 -1297.34015165982 388.972534734612 0.36529583827786
92000 141.930204891196 96.1872846365661 -928.028857964468 -1308.36607400774 380.337216043275 0.368832203804692
93000 134.253690994077 -31.1569304760871 -918.598288473992 -1278.36437995089 359.766091476901 0.358848834737275
94000 139.881377672751 -34.8791291758366 -923.004873753244 -1297.85174867417 374.84687492093 0.363691446427793
95000 144.343486338809 60.3612366640758 -884.11782117067 -1270.92202391362 386.804202742952 0.359320023610602
96000 136.015390383865 75.0349946340612 -937.353853624031 -1301.84085593123 364.487002307197 0.368634893813677
97000 139.065353216215 -50.1154061281749 -910.176073881978 -1282.83620870583 372.66013482385 0.359224913604957
98000 131.327029413575 -60.1653715527492 -922.311824422368 -1274.23519969462 351.923375272253 0.358755704423102
99000 140.138758036347 -32.9828484935197 -947.976958037716 -1323.5135475337 375.536589495987 0.369164374068426
100000 136.295017332089 44.4787656943505 -943.113187473612 -1308.34951960176 365.236332128146 0.368999703107528
