step temp press etotal pe ke density
101000 146.106761506782 8.05716445546373 -900.630014021373 -1292.15935028343 391.529336262061 0.363206684012237
102000 148.901111185647 -92.0165737244138 -879.548955413801 -1278.56644529563 399.017489881832 0.355360148728082
103000 136.891890909062 -21.8875967563156 -943.263541978542 -1310.09934502107 366.835803042527 0.368165632649739
104000 138.931275576706 -55.4220096355117 -901.113198885359 -1273.41403939139 372.300840506031 0.357755789498351
105000 144.219681063371 85.7717305717381 -911.378807110621 -1297.85124288524 386.47243577462 0.369043285315075
106000 144.102074332813 9.62919955888047 -880.820283710965 -1266.97756305695 386.157279345989 0.357776407364905
107000 143.108205564455 111.671058150079 -905.545502282119 -1289.03946355033 383.49396126821 0.366436782231391
108000 147.44043664056 75.3139200896083 -886.403090895543 -1281.50634074334 395.103249847798 0.363241631909424
109000 145.356863826254 21.1297426399184 -860.372301573483 -1249.89210084976 389.519799276273 0.354891503971903
110000 139.322637824543 -27.0856306437749 -899.524710099139 -1272.87430289804 373.349592798897 0.357105517772815
111000 138.27868063084 43.0333448683481 -908.898092663909 -1279.45014301562 370.552050351708 0.360793614301519
112000 144.790882718554 19.4388843275875 -917.988079735281 -1305.99119213718 388.003112401897 0.368751165557598
113000 140.166679668616 -64.3695712782639 -886.48961032925 -1262.10102277003 375.611412440776 0.354178997350551
114000 133.044062361947 41.0075980259919 -949.552852547187 -1306.07744383219 356.524591285005 0.369035355180422
115000 147.072796242563 -41.2808944291762 -867.522159681766 -1261.64022582194 394.118066140169 0.354324910946799
116000 138.376403082334 -84.1680754289187 -931.731982952711 -1302.54590487133 370.813921918615 0.362596613528471
117000 136.304998336308 -46.3887290056484 -916.16926972554 -1281.43234843212 365.263078706584 0.360886913851955
118000 133.693847131255 19.8130263458006 -934.047299282158 -1292.31315015581 358.265850873657 0.363860007218868
119000 139.380140454813 1.33116498917315 -962.24787371675 -1335.75155908762 373.503685370869 0.374071774583745
120000 136.221919905025 40.4879085815197 -930.090710344901 -1295.13115977189 365.040449426992 0.366436267953216
121000 137.565079241724 -20.5727704517079 -906.49430577718 -1275.13408406595 368.639778288767 0.357628079557203
122000 141.186396747486 -5.45990949114726 -900.411382542037 -1278.75538002506 378.343997483025 0.359833225901406
123000 146.244395268965 0.356797645823328 -899.196806148586 -1291.09496624193 391.89816009334 0.363902979298395
124000 149.008211534254 135.618540662532 -902.075362135471 -1301.37985398744 399.304491851972 0.371254340739841
125000 138.254486503502 -0.491719291180915 -896.100456423794 -1266.58767260547 370.487216181679 0.359064327830146
126000 135.085495823789 -128.14005865159 -898.024976872793 -1260.02009587394 361.995119001145 0.352125426765101
127000 140.676320319267 72.9158300234151 -929.731274594832 -1306.70839566965 376.977121074816 0.368524098086827
128000 134.740095915012 -44.5779012124326 -932.768421386447 -1293.83795559169 361.069534205247 0.363730334413497
129000 137.715007712971 -22.407802088268 -897.234599528021 -1266.27614837298 369.041548844959 0.357410591209786
130000 138.571363564193 161.617791400367 -939.714970365802 -1311.05133729156 371.33636692576 0.373729619743597
131000 145.315880801259 -10.5140604845785 -872.360984076364 -1261.77095916374 389.409975087378 0.356155546687237
132000 139.148387144236 68.3147916455763 -926.356000582258 -1299.23864542816 372.882644845907 0.367385413553461
133000 144.976165838734 87.3700787141176 -921.442471848193 -1309.94209636436 388.499624516167 0.370709182316483
134000 145.284107151276 -54.32967330556 -922.694186674383 -1312.0190163793 389.324829704918 0.364558447656639
135000 132.804495471951 -42.5009213464284 -901.712926764172 -1257.59553909856 355.882612334386 0.355050090761757
136000 143.725142137645 9.74407357542369 -877.415849813012 -1262.5630457743 385.147195961292 0.357473866438356
137000 131.999408085279 -31.7306177641889 -925.793203009717 -1279.51838384069 353.725180830971 0.360356483146533
138000 134.980944098636 -26.0868083083972 -935.518183385299 -1297.2331300855 361.714946700204 0.365050072793335
139000 135.44111851243 -14.3092601935504 -927.568765233102 -1290.51686350644 362.948098273338 0.363682462584146
140000 137.307026496478 -4.46249515902829 -906.724456934755 -1274.67271883493 367.94826190017 0.359242884613203
141000 142.347027833188 3.20280079111003 -845.609202909002 -1227.06339949537 381.454196586364 0.347018489259322
142000 137.193372543495 -37.3172016967262 -925.88979666728 -1293.53349458755 367.643697920268 0.363506167981304
143000 143.471267749676 12.09023674308 -866.431167796757 -1250.89804431499 384.466876518233 0.355885364536945
144000 136.810271605769 43.0647113497994 -940.416298158719 -1307.03338201731 366.61708385859 0.368851261020899
145000 143.353081129206 36.1349017368035 -887.840520982364 -1271.990687113 384.150166130635 0.358977851232528
146000 141.57034311806 79.1065831085709 -920.006907779913 -1299.3797848718 379.372877091887 0.367698550730531
147000 137.461563565724 62.0564757146195 -906.117159913099 -1274.47954225182 368.362382338717 0.362693630681234
148000 131.561525473558 47.123977522836 -971.953486386843 -1324.50525206194 352.551765675096 0.373685799102772
149000 140.698200787578 53.1829777189331 -889.084572839605 -1266.12032806076 377.035755221153 0.358651696972212
150000 143.82550630937 34.6005935811974 -875.893340071059 -1261.30948674438 385.416146673325 0.356992819329472
151000 139.72665955832 31.2830103913356 -870.893269011366 -1245.32553833823 374.432269326867 0.352635133146814
152000 135.063429718748 -34.5927234990187 -934.088761833009 -1296.02474922812 361.935987395108 0.36306476143644
153000 141.773157204484 7.50259541880206 -902.097858122089 -1282.01422590409 379.916367782004 0.360011657389941
154000 138.464295601443 34.1211085117777 -907.13949141924 -1278.1889431608 371.049451741562 0.361845760542459
155000 134.132935395567 22.3261721354465 -926.883249650249 -1286.32574652518 359.442496874933 0.362318773052589
156000 138.302751850965 -30.7377982658012 -909.289700182229 -1279.90625534358 370.616555161352 0.360923742902841
157000 139.395749161259 -79.0383828224325 -857.390671994737 -1230.93618476915 373.545512774417 0.345198489367215
158000 139.474124205618 -73.6709804064046 -909.594789166882 -1283.35032732808 373.755538161201 0.359539195632446
159000 138.92383538846 11.1183823136622 -908.484296722539 -1280.76519939725 372.280902674711 0.360777931211471
160000 139.921529096852 68.1309491198524 -911.758703661441 -1286.71317429023 374.954470628794 0.36486794896165
161000 144.488566738073 74.4947559543141 -881.355491497345 -1268.54847318415 387.192981686806 0.360285496779353
162000 138.247816649594 21.5595121360644 -913.030806597018 -1283.50014924946 370.469342652441 0.361692256493016
163000 139.570405101553 -53.7463166491265 -921.024720873303 -1295.03826759545 374.013546722142 0.361858041145183
164000 136.05394216966 38.2591002512032 -916.227162545148 -1280.81747393228 364.590311387136 0.363217996145901
165000 142.93573903052 18.8132779967577 -904.455915611696 -1287.48770999001 383.03179437831 0.363049635144776
166000 139.987356669422 -0.626672625691731 -898.849578468858 -1273.98045041906 375.130871950201 0.359353099388492
167000 140.07685892397 -46.974271378274 -925.619114083939 -1300.98982954279 375.37071545885 0.364795770638056
168000 142.778916444879 10.3494346809252 -926.067696394384 -1308.67924572562 382.611549331239 0.366551132289731
169000 145.793772030506 -9.92502168283234 -885.331827733762 -1276.02243099921 390.690603265452 0.358602775010936
170000 136.513075335214 55.042533166366 -948.055167753386 -1313.87584043052 365.820672677135 0.370781603489745
171000 140.604503635416 -22.4363686253248 -937.80479481142 -1314.58946525445 376.784670443028 0.366710219899163
172000 139.590166153788 -19.2083432662395 -889.752570819259 -1263.81907218625 374.06650136699 0.356070277594045
173000 139.930837949311 45.3802211568436 -924.325737068887 -1299.30515307863 374.979416009742 0.366761864127702
174000 142.911428506589 59.8741839452371 -914.882825474671 -1297.84947376939 382.966648294715 0.368040687538153
175000 144.759629904337 168.114394191035 -908.058534812626 -1295.97789754079 387.919362728163 0.36944762138027
176000 145.320008035855 -41.743030134244 -882.480646450579 -1271.90168148758 389.421035037001 0.357051863922123
177000 133.206899828842 -41.6077444858915 -941.26392052954 -1298.22487522904 356.960954699502 0.365338017234326
178000 140.431317431202 125.496114046679 -902.240653241324 -1278.56122825929 376.320575017966 0.364896918400102
179000 143.795279021535 -64.0635020019686 -899.935129540591 -1285.27027469269 385.3351451521 0.359640506361561
180000 133.115247878214 85.9029051103558 -948.86949224843 -1305.584842795 356.715350546575 0.370127122309156
181000 146.77485015461 97.2020912439122 -922.524535384304 -1315.84418102117 393.319645636866 0.373005989552426
182000 146.607749624852 55.0903101315837 -901.722224992107 -1294.5940832793 392.871858287189 0.365987019784857
183000 136.500834811702 -12.637582022626 -934.547224458539 -1300.3350956144 365.78787115586 0.366229292590657
184000 138.877190080921 -74.4199242152714 -900.285124108536 -1272.4410291027 372.155904994165 0.357782849945126
185000 136.369109876108 -27.0559224577781 -920.831425831637 -1286.26630732384 365.434881492202 0.362441106269282
186000 139.553003202767 -66.9751996704091 -935.617066727673 -1309.58398074226 373.966914014586 0.365188138595646
187000 144.362061755507 60.947147593211 -895.459493635482 -1282.31347381854 386.853980183062 0.362036913320873
188000 134.422142328679 -33.3331134718861 -939.496203638798 -1299.71370228227 360.217498643474 0.365310032790885
189000 140.208625208753 -48.9002706401202 -927.945288203668 -1303.66910413159 375.723815927921 0.364807256326897
190000 136.058108084441 11.4957848585628 -956.692966339223 -1321.29444132914 364.601474989916 0.372059896925332
191000 132.648179724746 -58.4840314968954 -935.59174054811 -1291.05546603483 355.463725486719 0.361250409263127
192000 146.262961518418 -54.3641843774226 -889.432697839111 -1281.38061080665 391.947912967541 0.360215997982568
193000 139.298801640368 45.1519588396641 -904.169036516425 -1277.45475434285 373.285717826426 0.361522483241431
194000 137.492658206178 18.0748743125152 -900.497469283137 -1268.94317742973 368.44570814659 0.35809794203755
195000 141.20077645916 71.9799009242457 -886.851733259327 -1265.23426474933 378.382531490004 0.359771306034961
196000 138.292858806343 71.8768134723573 -912.3986051036 -1282.98864939609 370.590044292486 0.364388052435442
197000 144.241064177894 16.5038198667988 -911.928728066173 -1298.45846520419 386.529737138022 0.366575263496401
198000 143.929500884489 -76.6711352485649 -907.121753679026 -1292.81657963147 385.694825952445 0.361315092402334
199000 138.379634491725 -27.6152065950971 -919.840419432028 -1290.66300071425 370.822581282225 0.36237651704274
200000 132.250195441022 73.4106408760459 -915.558488162247 -1269.95571596712 354.39722780487 0.35960557447355
