step temp press etotal pe ke density
201000 138.33313514046 -82.2213256373499 -950.820142697148 -1321.51811742489 370.697974727747 0.368709172387658
202000 139.259423287827 -18.4862166102045 -923.226962939569 -1296.40715669528 373.180193755708 0.363806085068609
203000 139.145047123913 64.8356834230843 -880.101704428841 -1252.97539886118 372.87369443234 0.356707602600186
204000 144.40351794114 92.7105408891834 -915.658314343358 -1302.6233866667 386.96507232334 0.370540542162647
205000 142.220371812593 135.603136014278 -937.026579397738 -1318.14136973647 381.114790338729 0.374140875304926
206000 141.199196394333 -87.0721647404238 -935.458553513484 -1313.83685082755 378.378297314071 0.366887791721651
207000 147.92990201423 14.9750878520117 -883.136767777082 -1279.55166159604 396.414893818958 0.359643982648614
208000 139.258447739048 -7.93502637625697 -891.021400540839 -1264.19898007143 373.177579530591 0.354204376981186
209000 141.845629930163 63.1354544898919 -890.749187283857 -1270.85976372458 380.110576440724 0.359681698164048
210000 141.045823988289 -6.39795838322475 -871.03324225861 -1249.0005401383 377.967297879687 0.352876582592434
211000 130.595310163442 -109.610698986275 -969.315927933357 -1319.27847983659 349.962551903231 0.367763844722104
212000 143.266162362603 -40.3777591446554 -897.139546865502 -1281.05679258475 383.917245719245 0.359150927385692
213000 139.308337938988 36.429248471429 -898.001721908982 -1271.3129946148 373.311272705821 0.35924644300009
214000 142.834720805097 -22.1337455999132 -867.800943197558 -1250.56203416459 382.761090967034 0.351938821561742
215000 137.159647875914 -73.4944005686652 -926.10240485609 -1293.65572915793 367.553324301844 0.360781823670268
216000 135.960352403472 99.9938824516155 -911.843338779347 -1276.18285315573 364.339514376384 0.364566435061694
217000 135.743283876609 -15.393345315927 -905.443743834127 -1269.20156920879 363.75782537466 0.358460928467079
218000 144.128474146025 4.46321090141282 -907.156202520608 -1293.38422671945 386.228024198846 0.363054767681028
219000 139.802152557871 53.9340821320387 -902.030480450725 -1276.66505200989 374.634571559166 0.362186215356345
220000 150.940173745712 22.8706788933481 -903.948171595907 -1308.42983577403 404.481664178118 0.36627247575388
221000 134.264744038184 -151.692339855984 -912.086757355539 -1271.88246820788 359.795710852337 0.354510228337997
222000 146.57549947961 53.9439288140107 -910.599057459685 -1303.38449347708 392.785436017399 0.366021055947208
223000 141.311280331818 69.2082211389715 -898.904025552133 -1277.58267959985 378.678654047713 0.362269165340298
224000 136.777681717057 31.310269018724 -888.219662403103 -1254.74941356494 366.529751161836 0.357591824427186
225000 141.171093935806 96.1346709945224 -892.271596409556 -1270.57458620999 378.302989800436 0.360998086846173
226000 136.187175887461 32.8783994296994 -916.942869493917 -1281.89021370117 364.947344207248 0.36203186550186
227000 134.88678273387 -46.184393701794 -912.023236096717 -1273.48585404589 361.462617949172 0.358177534618951
228000 140.142873561489 28.262433343393 -927.746994902557 -1303.29461296978 375.547618067221 0.367532612921737
229000 132.691346451644 -7.93627423857413 -926.036471806319 -1281.61587325325 355.579401446931 0.36265676251265
230000 142.313467315301 -11.2318523572998 -923.785820112531 -1305.15008296032 381.364262847792 0.366200537342984
231000 143.881262179153 -44.8556473437215 -884.713506810382 -1270.27906517734 385.565558366963 0.357094809896989
232000 141.923924076406 115.551929043063 -935.907366646569 -1316.22775168749 380.320385040926 0.372898629927957
233000 138.367855001464 -16.3543665459086 -889.098763641315 -1259.8897788553 370.79101521399 0.355165035182319
234000 140.564983605821 -52.7412650754841 -929.116778549057 -1305.79554526253 376.678766713476 0.365461937802729
235000 140.498742028971 55.3003798591472 -905.299388220078 -1281.80064418491 376.501255964832 0.363953035838979
236000 134.651930062554 69.256281827028 -949.983114091807 -1310.81638600955 360.833271917739 0.369748672765347
237000 141.887824175384 40.0079444542654 -902.613910579909 -1282.83755697479 380.223646394881 0.36424674547475
238000 137.01067997325 56.3765575837515 -957.259939936161 -1324.41406776378 367.154127827617 0.374054225122837
239000 133.882962086038 44.7666954753998 -944.024204891882 -1302.79683623182 358.772631339938 0.368419292498599
240000 137.358511982252 -4.55765136827536 -949.153451109612 -1317.23968114941 368.086230039798 0.368714831133341
241000 141.260585008316 62.8753421124578 -909.891609318933 -1288.43441266297 378.542803344041 0.36401433124093
242000 135.613013332509 58.0691869335369 -907.897156875067 -1271.30588998911 363.408733114041 0.358324407185218
